+----------------+-----------+-------+---------------+---------------+----------------+-----------+-------+---------------+---------------+
| w_warehouse_sk | i_item_sk | d_moy | mean          | cov           | w_warehouse_sk | i_item_sk | d_moy | mean          | cov           |
| 3              | 22879     | 4     | 285.25        | 1.32888991201 | 3              | 22879     | 5     | 283.25        | 1.04623853724 |
| 3              | 23137     | 4     | 389.2         | 1.00747834311 | 3              | 23137     | 5     | 332.0         | 1.09174455755 |
| 3              | 24080     | 4     | 297.4         | 1.18488143811 | 3              | 24080     | 5     | 366.75        | 1.1560523863  |
| 3              | 24548     | 4     | 369.8         | 1.07141812842 | 3              | 24548     | 5     | 207.0         | 1.37005716697 |
| 3              | 25492     | 4     | 245.2         | 1.00602495754 | 3              | 25492     | 5     | 257.5         | 1.38009495303 |
| 3              | 25861     | 4     | 334.4         | 1.07889622819 | 3              | 25861     | 5     | 368.0         | 1.04045928767 |
| 3              | 26092     | 4     | 415.4         | 1.17576686152 | 3              | 26092     | 5     | 376.0         | 1.16297933648 |
| 3              | 26371     | 4     | 396.25        | 1.01276091386 | 3              | 26371     | 5     | 234.25        | 1.00466525093 |
| 3              | 26528     | 4     | 406.8         | 1.05324405863 | 3              | 26528     | 5     | 213.0         | 1.24816424966 |
| 3              | 26804     | 4     | 299.4         | 1.01972910748 | 3              | 26804     | 5     | 311.25        | 1.1984678638  |
| 3              | 28102     | 4     | 346.6         | 1.00510113242 | 3              | 28102     | 5     | 180.0         | 1.08647692049 |
| 3              | 28502     | 4     | 212.4         | 1.35759291609 | 3              | 28502     | 5     | 371.5         | 1.10324977722 |
| 3              | 29116     | 4     | 310.0         | 1.03736388473 | 3              | 29116     | 5     | 403.75        | 1.00569145288 |
| 3              | 29554     | 4     | 395.0         | 1.24432761995 | 3              | 29554     | 5     | 310.0         | 1.14057083882 |
| 3              | 30067     | 4     | 297.0         | 1.27078397238 | 3              | 30067     | 5     | 427.333333333 | 1.02324545307 |
| 3              | 30787     | 4     | 318.4         | 1.17457398857 | 3              | 30787     | 5     | 410.333333333 | 1.04040428762 |
| 3              | 31279     | 4     | 216.6         | 1.33003097767 | 3              | 31279     | 5     | 287.5         | 1.56944613945 |
| 3              | 31588     | 4     | 286.6         | 1.29211396281 | 3              | 31588     | 5     | 131.0         | 1.14796910721 |
| 3              | 31603     | 4     | 425.333333333 | 1.02234165612 | 3              | 31603     | 5     | 284.75        | 1.08290929729 |
| 3              | 31783     | 4     | 273.4         | 1.26458422838 | 3              | 31783     | 5     | 262.0         | 1.51047980763 |
| 3              | 32024     | 4     | 254.4         | 1.02631457297 | 3              | 32024     | 5     | 315.5         | 1.09455227242 |
| 3              | 32893     | 4     | 255.0         | 1.41460226816 | 3              | 32893     | 5     | 263.666666667 | 1.14536256371 |
| 3              | 33289     | 4     | 201.6         | 1.42931442181 | 3              | 33289     | 5     | 373.75        | 1.05225109056 |
| 3              | 33440     | 4     | 235.0         | 1.65977358325 | 3              | 33440     | 5     | 313.0         | 1.2718651479  |
| 3              | 34298     | 4     | 341.5         | 1.0341919108  | 3              | 34298     | 5     | 445.75        | 1.08820165787 |
| 3              | 34516     | 4     | 241.6         | 1.20765421419 | 3              | 34516     | 5     | 359.333333333 | 1.20625655818 |
| 3              | 35498     | 4     | 397.2         | 1.0045828304  | 3              | 35498     | 5     | 365.25        | 1.08016541295 |
| 3              | 35882     | 4     | 266.4         | 1.19786099498 | 3              | 35882     | 5     | 403.5         | 1.03532370975 |
| 3              | 36428     | 4     | 413.8         | 1.01172028443 | 3              | 36428     | 5     | 362.0         | 1.02962734744 |
| 3              | 36466     | 4     | 252.8         | 1.14108774728 | 3              | 36466     | 5     | 278.25        | 1.01660046877 |
| 3              | 36865     | 4     | 289.2         | 1.34581060668 | 3              | 36865     | 5     | 230.5         | 1.19847845362 |
| 3              | 37462     | 4     | 269.666666667 | 1.41324140086 | 3              | 37462     | 5     | 123.0         | 1.75012786391 |
| 3              | 39355     | 4     | 338.2         | 1.15895187229 | 3              | 39355     | 5     | 399.5         | 1.05127142969 |
| 3              | 41672     | 4     | 337.4         | 1.19664255522 | 3              | 41672     | 5     | 378.75        | 1.00628442795 |
| 3              | 41755     | 4     | 298.8         | 1.00895816243 | 3              | 41755     | 5     | 293.666666667 | 1.04368969336 |
| 3              | 42886     | 4     | 232.0         | 1.31268695703 | 3              | 42886     | 5     | 129.0         | 1.22784433322 |
| 3              | 43058     | 4     | 259.75        | 1.08985768324 | 3              | 43058     | 5     | 181.25        | 1.14515547167 |
| 3              | 44654     | 4     | 335.8         | 1.1064693833  | 3              | 44654     | 5     | 284.333333333 | 1.67451377336 |
| 3              | 44848     | 4     | 450.8         | 1.01519442692 | 3              | 44848     | 5     | 237.75        | 1.01424486978 |
| 3              | 45040     | 4     | 334.4         | 1.05616531487 | 3              | 45040     | 5     | 315.75        | 1.01251068958 |
| 3              | 45991     | 4     | 259.2         | 1.04083900589 | 3              | 45991     | 5     | 276.0         | 1.21788184561 |
| 3              | 46087     | 4     | 415.25        | 1.00602389236 | 3              | 46087     | 5     | 471.0         | 1.04915742601 |
| 3              | 46615     | 4     | 218.2         | 1.45050376265 | 3              | 46615     | 5     | 260.25        | 1.0796666431  |
| 3              | 47348     | 4     | 331.5         | 1.1252424515  | 3              | 47348     | 5     | 210.0         | 1.30646395762 |
| 3              | 47857     | 4     | 271.4         | 1.32490800595 | 3              | 47857     | 5     | 408.5         | 1.33112635185 |
| 3              | 48242     | 4     | 360.6         | 1.18422944228 | 3              | 48242     | 5     | 216.75        | 1.17737411686 |
| 3              | 48290     | 4     | 382.75        | 1.03499032239 | 3              | 48290     | 5     | 304.25        | 1.49269668416 |
| 3              | 48319     | 4     | 353.2         | 1.22873686759 | 3              | 48319     | 5     | 296.666666667 | 1.01349373422 |
| 3              | 48457     | 4     | 355.8         | 1.05071337172 | 3              | 48457     | 5     | 382.5         | 1.13290129042 |
| 3              | 48571     | 4     | 282.4         | 1.08143107716 | 3              | 48571     | 5     | 361.75        | 1.14724745468 |
| 3              | 49123     | 4     | 275.6         | 1.09678356896 | 3              | 49123     | 5     | 479.5         | 1.00360652463 |
| 3              | 50116     | 4     | 353.4         | 1.00744175007 | 3              | 50116     | 5     | 313.5         | 1.37525201943 |
| 3              | 50470     | 4     | 255.8         | 1.12399938564 | 3              | 50470     | 5     | 335.0         | 1.35981862955 |
| 3              | 51086     | 4     | 343.6         | 1.03357687955 | 3              | 51086     | 5     | 259.25        | 1.02457280602 |
| 3              | 52993     | 4     | 411.6         | 1.02565952867 | 3              | 52993     | 5     | 440.75        | 1.10266960622 |
| 3              | 54259     | 4     | 300.8         | 1.1953748986  | 3              | 54259     | 5     | 351.25        | 1.05184685211 |
| 3              | 54626     | 4     | 264.8         | 1.40746168637 | 3              | 54626     | 5     | 424.333333333 | 1.10577891848 |
| 3              | 54874     | 4     | 331.8         | 1.00398628718 | 3              | 54874     | 5     | 384.75        | 1.00005523688 |
| 3              | 55483     | 4     | 309.75        | 1.4162417514  | 3              | 55483     | 5     | 358.0         | 1.04968732077 |
| 3              | 55682     | 4     | 362.0         | 1.11557071994 | 3              | 55682     | 5     | 521.25        | 1.01641170714 |
| 3              | 58184     | 4     | 272.2         | 1.13422353946 | 3              | 58184     | 5     | 198.5         | 1.03661497897 |
| 3              | 59446     | 4     | 315.2         | 1.09127694454 | 3              | 59446     | 5     | 327.25        | 1.15999663748 |
| 3              | 60194     | 4     | 249.6         | 1.17247101598 | 3              | 60194     | 5     | 321.0         | 1.01016754365 |
| 3              | 60356     | 4     | 239.6         | 1.06567062742 | 3              | 60356     | 5     | 294.75        | 1.27721551081 |
| 3              | 60859     | 4     | 287.0         | 1.04443247322 | 3              | 60859     | 5     | 324.25        | 1.06830239199 |
| 3              | 60883     | 4     | 270.0         | 1.18071204482 | 3              | 60883     | 5     | 358.25        | 1.03335235952 |
| 3              | 61616     | 4     | 307.8         | 1.01498345544 | 3              | 61616     | 5     | 441.25        | 1.03994165793 |
| 3              | 61957     | 4     | 263.2         | 1.28414225807 | 3              | 61957     | 5     | 324.0         | 1.43067790839 |
| 4              | 1117      | 4     | 186.0         | 1.30445331487 | 4              | 1117      | 5     | 373.0         | 1.05999883236 |
| 4              | 1156      | 4     | 309.0         | 1.16984807868 | 4              | 1156      | 5     | 201.666666667 | 1.15252015668 |
| 4              | 3469      | 4     | 345.5         | 1.08720092253 | 4              | 3469      | 5     | 148.0         | 1.35139639565 |
| 4              | 4156      | 4     | 365.8         | 1.04564067646 | 4              | 4156      | 5     | 234.75        | 1.13082460861 |
| 4              | 5485      | 4     | 235.5         | 1.10005543689 | 4              | 5485      | 5     | 242.5         | 1.10426440012 |
| 4              | 5560      | 4     | 212.6         | 1.08187246884 | 4              | 5560      | 5     | 333.0         | 1.0065123552  |
| 4              | 5674      | 4     | 354.6         | 1.01358322232 | 4              | 5674      | 5     | 406.75        | 1.11274133464 |
| 4              | 6007      | 4     | 256.8         | 1.54434166186 | 4              | 6007      | 5     | 251.0         | 1.08034263274 |
| 4              | 6202      | 4     | 320.2         | 1.01088488768 | 4              | 6202      | 5     | 420.75        | 1.07500518337 |
| 4              | 6919      | 4     | 301.8         | 1.07070262092 | 4              | 6919      | 5     | 362.5         | 1.01318270779 |
| 4              | 7120      | 4     | 304.4         | 1.01020026054 | 4              | 7120      | 5     | 236.5         | 1.24387421152 |
| 4              | 7576      | 4     | 389.5         | 1.09520048851 | 4              | 7576      | 5     | 371.333333333 | 1.00359026281 |
| 4              | 7646      | 4     | 324.8         | 1.08382562038 | 4              | 7646      | 5     | 191.25        | 1.01352860603 |
| 4              | 9704      | 4     | 411.8         | 1.1140795093  | 4              | 9704      | 5     | 319.75        | 1.22655433513 |
| 4              | 10124     | 4     | 254.8         | 1.0577538333  | 4              | 10124     | 5     | 352.333333333 | 1.32604282741 |
| 4              | 10369     | 4     | 302.0         | 1.01606811412 | 4              | 10369     | 5     | 414.666666667 | 1.16948817567 |
| 4              | 10604     | 4     | 270.6         | 1.21181302754 | 4              | 10604     | 5     | 254.75        | 1.53654341392 |
| 4              | 10676     | 4     | 184.6         | 1.02775165716 | 4              | 10676     | 5     | 180.75        | 1.06098526361 |
| 4              | 10796     | 4     | 308.6         | 1.06122726112 | 4              | 10796     | 5     | 359.0         | 1.39717683307 |
| 4              | 12049     | 4     | 321.6         | 1.15873454786 | 4              | 12049     | 5     | 153.5         | 1.19521635039 |
| 4              | 12403     | 4     | 363.2         | 1.05485754908 | 4              | 12403     | 5     | 269.0         | 1.03272820692 |
| 4              | 14401     | 4     | 377.8         | 1.13036307013 | 4              | 14401     | 5     | 256.25        | 1.05778595393 |
| 4              | 14824     | 4     | 338.8         | 1.01338452294 | 4              | 14824     | 5     | 322.0         | 1.18157805186 |
| 4              | 15920     | 4     | 361.6         | 1.04678439909 | 4              | 15920     | 5     | 198.75        | 1.42483468181 |
| 4              | 15946     | 4     | 265.4         | 1.29153886818 | 4              | 15946     | 5     | 441.666666667 | 1.04998357308 |
| 4              | 16561     | 4     | 263.8         | 1.14573327332 | 4              | 16561     | 5     | 125.333333333 | 1.50127972798 |
| 4              | 17923     | 4     | 293.25        | 1.22141519508 | 4              | 17923     | 5     | 380.75        | 1.04900382945 |
| 4              | 18290     | 4     | 353.0         | 1.21560887118 | 4              | 18290     | 5     | 167.333333333 | 1.11470337315 |
| 4              | 18946     | 4     | 319.5         | 1.01291334189 | 4              | 18946     | 5     | 402.0         | 1.13782791321 |
| 4              | 19118     | 4     | 243.75        | 1.85628029955 | 4              | 19118     | 5     | 195.25        | 1.0149409852  |
| 4              | 20557     | 4     | 416.8         | 1.08353217069 | 4              | 20557     | 5     | 391.0         | 1.29533014375 |
| 4              | 20941     | 4     | 300.2         | 1.06137998036 | 4              | 20941     | 5     | 392.75        | 1.08237662327 |
| 4              | 23056     | 4     | 340.25        | 1.12206609286 | 4              | 23056     | 5     | 215.5         | 1.25125210266 |
| 4              | 23324     | 4     | 223.0         | 1.40342267547 | 4              | 23324     | 5     | 257.0         | 1.13499128692 |
| 4              | 23422     | 4     | 354.8         | 1.09464006473 | 4              | 23422     | 5     | 359.25        | 1.00538485632 |
| 4              | 23653     | 4     | 242.6         | 1.06901887911 | 4              | 23653     | 5     | 293.75        | 1.23628497655 |
| 4              | 23719     | 4     | 313.8         | 1.00947955173 | 4              | 23719     | 5     | 397.25        | 1.05350078281 |
| 4              | 23998     | 4     | 402.0         | 1.04516300189 | 4              | 23998     | 5     | 281.666666667 | 1.07358935205 |
| 4              | 24280     | 4     | 305.6         | 1.21666730541 | 4              | 24280     | 5     | 301.0         | 1.11443844453 |
| 4              | 24362     | 4     | 291.4         | 1.15030506582 | 4              | 24362     | 5     | 330.75        | 1.04407334918 |
| 4              | 25027     | 4     | 430.75        | 1.00696242229 | 4              | 25027     | 5     | 350.25        | 1.03563902662 |
| 4              | 25201     | 4     | 366.0         | 1.00401750539 | 4              | 25201     | 5     | 267.0         | 1.3999510368  |
| 4              | 25238     | 4     | 273.0         | 1.16926917353 | 4              | 25238     | 5     | 214.5         | 1.33446575218 |
| 4              | 25399     | 4     | 307.25        | 1.12770543128 | 4              | 25399     | 5     | 290.25        | 1.04050658516 |
| 4              | 26078     | 4     | 256.0         | 1.27446756653 | 4              | 26078     | 5     | 306.25        | 1.239132047   |
| 4              | 26324     | 4     | 414.5         | 1.02449124709 | 4              | 26324     | 5     | 333.25        | 1.22693473353 |
| 4              | 26803     | 4     | 232.0         | 1.0245436689  | 4              | 26803     | 5     | 293.25        | 1.37469927358 |
| 4              | 26887     | 4     | 277.8         | 1.01505304895 | 4              | 26887     | 5     | 335.333333333 | 1.13681410956 |
| 4              | 28358     | 4     | 402.4         | 1.07843520267 | 4              | 28358     | 5     | 321.5         | 1.31828118811 |
| 4              | 28508     | 4     | 409.75        | 1.00692437705 | 4              | 28508     | 5     | 404.666666667 | 1.11008158701 |
| 4              | 29066     | 4     | 182.2         | 1.22181374829 | 4              | 29066     | 5     | 281.75        | 1.29887323502 |
| 4              | 31034     | 4     | 202.0         | 1.5299886518  | 4              | 31034     | 5     | 340.666666667 | 1.13320294717 |
| 4              | 31225     | 4     | 317.4         | 1.16514572201 | 4              | 31225     | 5     | 450.666666667 | 1.04446643571 |
| 4              | 31825     | 4     | 399.2         | 1.0648479087  | 4              | 31825     | 5     | 292.666666667 | 1.40555511181 |
| 4              | 32779     | 4     | 354.8         | 1.02652885572 | 4              | 32779     | 5     | 389.25        | 1.01831666844 |
| 4              | 33014     | 4     | 431.5         | 1.02090679518 | 4              | 33014     | 5     | 243.75        | 1.03723971596 |
| 4              | 33319     | 4     | 311.0         | 1.06608976586 | 4              | 33319     | 5     | 452.333333333 | 1.00936665686 |
| 4              | 34006     | 4     | 399.0         | 1.09952676847 | 4              | 34006     | 5     | 408.75        | 1.01607206204 |
| 4              | 34267     | 4     | 339.0         | 1.05729479214 | 4              | 34267     | 5     | 359.5         | 1.02139525438 |
| 4              | 34358     | 4     | 275.0         | 1.24404033843 | 4              | 34358     | 5     | 422.25        | 1.04780036712 |
| 4              | 34636     | 4     | 189.25        | 1.12822812889 | 4              | 34636     | 5     | 435.333333333 | 1.07245914489 |
| 4              | 34744     | 4     | 262.2         | 1.43660252763 | 4              | 34744     | 5     | 421.75        | 1.16900126604 |
| 4              | 35764     | 4     | 296.6         | 1.02210795663 | 4              | 35764     | 5     | 287.0         | 1.10284846248 |
| 4              | 38396     | 4     | 309.4         | 1.05656944046 | 4              | 38396     | 5     | 373.25        | 1.08457371678 |
| 4              | 39619     | 4     | 312.2         | 1.00627901793 | 4              | 39619     | 5     | 491.25        | 1.01369327923 |
| 4              | 41020     | 4     | 311.6         | 1.04319786879 | 4              | 41020     | 5     | 419.0         | 1.08415410819 |
| 4              | 41152     | 4     | 293.6         | 1.04885167521 | 4              | 41152     | 5     | 325.5         | 1.1332602806  |
| 4              | 41311     | 4     | 316.6         | 1.1051226696  | 4              | 41311     | 5     | 176.0         | 1.19405631734 |
| 4              | 41359     | 4     | 344.2         | 1.10417251615 | 4              | 41359     | 5     | 319.5         | 1.16762533966 |
| 4              | 41366     | 4     | 349.75        | 1.07730558419 | 4              | 41366     | 5     | 341.25        | 1.03526722829 |
| 4              | 43252     | 4     | 168.6         | 1.08953057931 | 4              | 43252     | 5     | 410.75        | 1.10614638285 |
| 4              | 44242     | 4     | 409.0         | 1.0645865358  | 4              | 44242     | 5     | 187.0         | 1.29510061224 |
| 4              | 44780     | 4     | 291.2         | 1.00536173161 | 4              | 44780     | 5     | 271.75        | 1.76079418677 |
| 4              | 44986     | 4     | 294.25        | 1.17511881239 | 4              | 44986     | 5     | 374.5         | 1.00150599343 |
| 4              | 45632     | 4     | 308.4         | 1.03847088846 | 4              | 45632     | 5     | 299.5         | 1.44898050417 |
| 4              | 46490     | 4     | 419.6         | 1.05147992043 | 4              | 46490     | 5     | 427.666666667 | 1.01787093171 |
| 4              | 48334     | 4     | 219.8         | 1.04706036418 | 4              | 48334     | 5     | 217.0         | 1.0492552237  |
| 4              | 49309     | 4     | 390.75        | 1.02260207425 | 4              | 49309     | 5     | 355.666666667 | 1.20439283653 |
| 4              | 49790     | 4     | 322.8         | 1.05828184002 | 4              | 49790     | 5     | 273.75        | 1.4461028855  |
| 4              | 50246     | 4     | 286.6         | 1.08682494237 | 4              | 50246     | 5     | 187.75        | 1.17161258664 |
| 4              | 50600     | 4     | 305.8         | 1.1688426797  | 4              | 50600     | 5     | 342.25        | 1.18734246087 |
| 4              | 51331     | 4     | 351.6         | 1.08678497064 | 4              | 51331     | 5     | 148.0         | 1.0041004318  |
| 4              | 51745     | 4     | 265.0         | 1.32428996763 | 4              | 51745     | 5     | 422.75        | 1.03265699091 |
| 4              | 52708     | 4     | 325.8         | 1.02006823611 | 4              | 52708     | 5     | 366.0         | 1.17976800626 |
| 4              | 53686     | 4     | 393.8         | 1.00741314431 | 4              | 53686     | 5     | 376.0         | 1.3267491892  |
| 4              | 54148     | 4     | 330.6         | 1.22026657109 | 4              | 54148     | 5     | 353.0         | 1.1017827181  |
| 4              | 54460     | 4     | 386.6         | 1.04536720447 | 4              | 54460     | 5     | 455.5         | 1.07317585111 |
| 4              | 54544     | 4     | 306.8         | 1.23921020045 | 4              | 54544     | 5     | 84.5          | 1.14111726723 |
| 4              | 54694     | 4     | 202.6         | 1.04624898842 | 4              | 54694     | 5     | 411.25        | 1.00840320833 |
| 4              | 55546     | 4     | 301.0         | 1.0937097078  | 4              | 55546     | 5     | 361.0         | 1.03430120451 |
| 4              | 56989     | 4     | 323.0         | 1.17066079454 | 4              | 56989     | 5     | 382.75        | 1.00828443736 |
| 4              | 57373     | 4     | 203.4         | 1.12088788695 | 4              | 57373     | 5     | 303.0         | 1.20979793667 |
| 4              | 57958     | 4     | 360.25        | 1.03160931558 | 4              | 57958     | 5     | 198.0         | 1.05073165129 |
| 4              | 59222     | 4     | 283.0         | 1.05857373696 | 4              | 59222     | 5     | 302.333333333 | 1.31463286186 |
| 4              | 59336     | 4     | 432.4         | 1.01216472682 | 4              | 59336     | 5     | 323.25        | 1.06050842799 |
| 4              | 59350     | 4     | 360.8         | 1.23569190302 | 4              | 59350     | 5     | 303.25        | 1.21931711888 |
| 4              | 59924     | 4     | 276.6         | 1.37753428549 | 4              | 59924     | 5     | 310.5         | 1.11216547794 |
| 4              | 61603     | 4     | 321.8         | 1.04932863633 | 4              | 61603     | 5     | 456.333333333 | 1.07566507041 |
| 4              | 61796     | 4     | 368.666666667 | 1.22824718472 | 4              | 61796     | 5     | 248.0         | 1.10638283902 |
| 5              | 2155      | 4     | 274.0         | 1.33417998409 | 5              | 2155      | 5     | 359.25        | 1.02429168606 |
| 5              | 4012      | 4     | 332.6         | 1.08769782325 | 5              | 4012      | 5     | 288.666666667 | 1.15178549556 |
| 5              | 4226      | 4     | 304.8         | 1.10205800155 | 5              | 4226      | 5     | 329.0         | 1.32473290438 |
| 5              | 4640      | 4     | 271.25        | 1.01256338217 | 5              | 4640      | 5     | 441.75        | 1.10223031479 |
| 5              | 4790      | 4     | 327.75        | 1.00548449537 | 5              | 4790      | 5     | 347.5         | 1.12626858586 |
| 5              | 5389      | 4     | 241.5         | 1.19614756153 | 5              | 5389      | 5     | 422.0         | 1.09581208011 |
| 5              | 6004      | 4     | 253.0         | 1.12819369328 | 5              | 6004      | 5     | 359.666666667 | 1.04643360098 |
| 5              | 6955      | 4     | 198.8         | 1.48819588555 | 5              | 6955      | 5     | 369.0         | 1.14637883513 |
| 5              | 7508      | 4     | 259.666666667 | 1.35931152547 | 5              | 7508      | 5     | 240.666666667 | 1.17433800863 |
| 5              | 7774      | 4     | 429.6         | 1.04637536813 | 5              | 7774      | 5     | 120.0         | 1.32479033981 |
| 5              | 8323      | 4     | 330.6         | 1.00837300318 | 5              | 8323      | 5     | 352.0         | 1.01989559589 |
| 5              | 8407      | 4     | 435.4         | 1.12754967409 | 5              | 8407      | 5     | 343.25        | 1.03327339188 |
| 5              | 9307      | 4     | 343.75        | 1.1302716707  | 5              | 9307      | 5     | 378.75        | 1.16088454082 |
| 5              | 9349      | 4     | 206.6         | 1.02394672903 | 5              | 9349      | 5     | 213.333333333 | 1.14537538197 |
| 5              | 10435     | 4     | 457.2         | 1.03134332613 | 5              | 10435     | 5     | 311.75        | 1.01703223682 |
| 5              | 11686     | 4     | 149.75        | 1.50642535386 | 5              | 11686     | 5     | 245.0         | 1.02691260255 |
| 5              | 11920     | 4     | 266.6         | 1.16515561845 | 5              | 11920     | 5     | 426.0         | 1.00222371723 |
| 5              | 12196     | 4     | 345.0         | 1.20518727612 | 5              | 12196     | 5     | 325.25        | 1.18143434647 |
| 5              | 13714     | 4     | 285.6         | 1.1112758094  | 5              | 13714     | 5     | 413.333333333 | 1.09892075284 |
| 5              | 13765     | 4     | 315.8         | 1.14984413808 | 5              | 13765     | 5     | 326.0         | 1.10499580093 |
| 5              | 15122     | 4     | 409.6         | 1.19446359047 | 5              | 15122     | 5     | 372.25        | 1.17317332364 |
| 5              | 15613     | 4     | 219.75        | 1.20416226138 | 5              | 15613     | 5     | 247.25        | 1.06835463299 |
| 5              | 15974     | 4     | 382.0         | 1.00463380492 | 5              | 15974     | 5     | 207.666666667 | 1.08862691463 |
| 5              | 16346     | 4     | 181.4         | 1.54355804062 | 5              | 16346     | 5     | 465.25        | 1.00866322708 |
| 5              | 16906     | 4     | 303.2         | 1.27344460576 | 5              | 16906     | 5     | 259.5         | 1.45490477638 |
| 5              | 17224     | 4     | 370.2         | 1.13432795286 | 5              | 17224     | 5     | 373.0         | 1.05339984571 |
| 5              | 17488     | 4     | 154.333333333 | 1.09467449773 | 5              | 17488     | 5     | 339.5         | 1.03247096796 |
| 5              | 17503     | 4     | 319.75        | 1.39877123859 | 5              | 17503     | 5     | 270.25        | 1.41005134707 |
| 5              | 17941     | 4     | 257.4         | 1.0937496914  | 5              | 17941     | 5     | 438.0         | 1.10420646096 |
| 5              | 18307     | 4     | 266.8         | 1.41243539543 | 5              | 18307     | 5     | 145.0         | 1.18895031593 |
| 5              | 18940     | 4     | 276.8         | 1.13204755031 | 5              | 18940     | 5     | 302.75        | 1.44810349255 |
| 5              | 18967     | 4     | 322.4         | 1.08737582037 | 5              | 18967     | 5     | 257.5         | 1.2557748591  |
| 5              | 19369     | 4     | 283.2         | 1.0859741612  | 5              | 19369     | 5     | 386.5         | 1.07485200261 |
| 5              | 19636     | 4     | 325.8         | 1.00174635661 | 5              | 19636     | 5     | 368.0         | 1.05272875462 |
| 5              | 19942     | 4     | 444.0         | 1.02820310606 | 5              | 19942     | 5     | 265.666666667 | 1.40609404038 |
| 5              | 20678     | 4     | 477.25        | 1.01080942833 | 5              | 20678     | 5     | 444.5         | 1.01998306598 |
| 5              | 20714     | 4     | 455.75        | 1.11383585134 | 5              | 20714     | 5     | 312.25        | 1.36470578626 |
| 5              | 22724     | 4     | 348.2         | 1.02837415094 | 5              | 22724     | 5     | 362.0         | 1.05200150284 |
| 5              | 22900     | 4     | 178.2         | 1.41499515497 | 5              | 22900     | 5     | 495.75        | 1.00534615797 |
| 5              | 23192     | 4     | 304.4         | 1.17360293706 | 5              | 23192     | 5     | 399.0         | 1.20466938262 |
| 5              | 23798     | 4     | 212.25        | 1.0643120664  | 5              | 23798     | 5     | 252.25        | 1.14761162052 |
| 5              | 24332     | 4     | 330.2         | 1.03895066784 | 5              | 24332     | 5     | 449.5         | 1.00324002468 |
| 5              | 24355     | 4     | 418.4         | 1.09712302361 | 5              | 24355     | 5     | 333.0         | 1.10302498229 |
| 5              | 24380     | 4     | 279.4         | 1.18334963318 | 5              | 24380     | 5     | 378.5         | 1.07164935171 |
| 5              | 25642     | 4     | 250.2         | 1.32484931804 | 5              | 25642     | 5     | 358.25        | 1.01013689153 |
| 5              | 25886     | 4     | 289.2         | 1.12625646932 | 5              | 25886     | 5     | 360.75        | 1.1176463434  |
| 5              | 26470     | 4     | 303.4         | 1.29219314335 | 5              | 26470     | 5     | 330.25        | 1.06169147951 |
| 5              | 27469     | 4     | 281.0         | 1.41504614528 | 5              | 27469     | 5     | 368.0         | 1.21817957787 |
| 5              | 28423     | 4     | 413.8         | 1.01956204353 | 5              | 28423     | 5     | 297.5         | 1.33340135881 |
| 5              | 28765     | 4     | 392.25        | 1.08717927157 | 5              | 28765     | 5     | 263.5         | 1.05956233477 |
| 5              | 28846     | 4     | 369.0         | 1.11835499737 | 5              | 28846     | 5     | 219.333333333 | 1.16158843856 |
| 5              | 29014     | 4     | 466.6         | 1.04245631167 | 5              | 29014     | 5     | 341.5         | 1.12828901067 |
| 5              | 29264     | 4     | 327.0         | 1.08788583525 | 5              | 29264     | 5     | 389.0         | 1.15173120022 |
| 5              | 29516     | 4     | 330.8         | 1.14216725981 | 5              | 29516     | 5     | 322.666666667 | 1.45566942451 |
| 5              | 29518     | 4     | 357.5         | 1.07289775361 | 5              | 29518     | 5     | 375.5         | 1.07382806004 |
| 5              | 29654     | 4     | 388.4         | 1.01577740932 | 5              | 29654     | 5     | 523.5         | 1.2007983352  |
| 5              | 29848     | 4     | 229.0         | 1.00580872384 | 5              | 29848     | 5     | 308.25        | 1.35794326899 |
| 5              | 29938     | 4     | 420.0         | 1.10454123412 | 5              | 29938     | 5     | 475.0         | 1.07736966378 |
| 5              | 30026     | 4     | 348.8         | 1.0201234379  | 5              | 30026     | 5     | 342.75        | 1.13105343687 |
| 5              | 30208     | 4     | 358.6         | 1.02739563944 | 5              | 30208     | 5     | 225.75        | 1.24270388098 |
| 5              | 30511     | 4     | 193.75        | 1.75598381361 | 5              | 30511     | 5     | 337.5         | 1.03464839547 |
| 5              | 31822     | 4     | 259.666666667 | 1.07133959409 | 5              | 31822     | 5     | 376.0         | 1.01798144162 |
| 5              | 32038     | 4     | 182.6         | 1.26327854696 | 5              | 32038     | 5     | 255.25        | 1.03999438004 |
| 5              | 32302     | 4     | 231.75        | 1.1500971719  | 5              | 32302     | 5     | 254.5         | 1.02523537233 |
| 5              | 32572     | 4     | 281.6         | 1.08087806039 | 5              | 32572     | 5     | 379.0         | 1.07616356481 |
| 5              | 32755     | 4     | 320.25        | 1.05093027488 | 5              | 32755     | 5     | 319.75        | 1.0720073266  |
| 5              | 33541     | 4     | 361.25        | 1.23164079717 | 5              | 33541     | 5     | 333.5         | 1.05946696463 |
| 5              | 34904     | 4     | 258.4         | 1.14492103677 | 5              | 34904     | 5     | 375.5         | 1.15904500558 |
| 5              | 35320     | 4     | 245.0         | 1.01581414836 | 5              | 35320     | 5     | 350.25        | 1.01527570028 |
| 5              | 35366     | 4     | 323.75        | 1.09854147812 | 5              | 35366     | 5     | 144.333333333 | 1.03790519726 |
| 5              | 35542     | 4     | 449.6         | 1.02033139338 | 5              | 35542     | 5     | 319.75        | 1.33675765156 |
