+----------------+-----------+-------+---------------+---------------+----------------+-----------+-------+---------------+---------------+
| w_warehouse_sk | i_item_sk | d_moy | mean          | cov           | w_warehouse_sk | i_item_sk | d_moy | mean          | cov           |
| 5              | 25813     | 4     | 374.5         | 1.01712049612 | 5              | 25813     | 5     | 272.5         | 1.16202092239 |
| 5              | 26000     | 4     | 236.2         | 1.08149456579 | 5              | 26000     | 5     | 340.5         | 1.14082835901 |
| 5              | 26077     | 4     | 318.4         | 1.1664333546  | 5              | 26077     | 5     | 301.75        | 1.01583160724 |
| 5              | 26566     | 4     | 346.0         | 1.1287931069  | 5              | 26566     | 5     | 298.333333333 | 1.53626856208 |
| 5              | 26605     | 4     | 272.8         | 1.30663796967 | 5              | 26605     | 5     | 298.25        | 1.08373077768 |
| 5              | 27025     | 4     | 241.25        | 1.16466296195 | 5              | 27025     | 5     | 80.3333333333 | 1.10685765335 |
| 5              | 27866     | 4     | 236.333333333 | 1.0681555097  | 5              | 27866     | 5     | 333.75        | 1.02155259051 |
| 5              | 29014     | 4     | 244.2         | 1.67211959639 | 5              | 29014     | 5     | 354.75        | 1.22815789629 |
| 5              | 29677     | 4     | 331.6         | 1.01225563593 | 5              | 29677     | 5     | 337.75        | 1.03638891137 |
| 5              | 30070     | 4     | 459.25        | 1.07336994164 | 5              | 30070     | 5     | 493.5         | 1.39415379553 |
| 5              | 30211     | 4     | 401.666666667 | 1.15982756448 | 5              | 30211     | 5     | 366.5         | 1.16943547707 |
| 5              | 31849     | 4     | 273.75        | 1.00405632556 | 5              | 31849     | 5     | 391.0         | 1.12342609804 |
| 5              | 33848     | 4     | 369.5         | 1.07754937112 | 5              | 33848     | 5     | 307.0         | 1.23946112017 |
+----------------+-----------+-------+---------------+---------------+----------------+-----------+-------+---------------+---------------+
+----------------+-----------+-------+--------+---------------+----------------+-----------+-------+---------------+---------------+
| w_warehouse_sk | i_item_sk | d_moy | mean   | cov           | w_warehouse_sk | i_item_sk | d_moy | mean          | cov           |
+----------------+-----------+-------+--------+---------------+----------------+-----------+-------+---------------+---------------+
| 1              | 29656     | 4     | 234.0  | 1.58542976888 | 1              | 29656     | 5     | 251.0         | 1.02940066038 |
| 2              | 12502     | 4     | 224.0  | 1.70388691766 | 2              | 12502     | 5     | 150.75        | 1.22406035344 |
| 3              | 8632      | 4     | 205.6  | 1.69266849926 | 3              | 8632      | 5     | 369.333333333 | 1.25320458779 |
| 4              | 13555     | 4     | 137.8  | 1.5788239855  | 4              | 13555     | 5     | 415.0         | 1.00005128818 |
| 5              | 314       | 4     | 186.75 | 1.57674423618 | 5              | 314       | 5     | 321.25        | 1.1976182581  |
| 5              | 29014     | 4     | 244.2  | 1.67211959639 | 5              | 29014     | 5     | 354.75        | 1.22815789629 |
+----------------+-----------+-------+--------+---------------+----------------+-----------+-------+---------------+---------------+
