+----------------+-----------+-------+---------------+---------------+----------------+-----------+-------+---------------+---------------+
| w_warehouse_sk | i_item_sk | d_moy | mean          | cov           | w_warehouse_sk | i_item_sk | d_moy | mean          | cov           |
| 3              | 33811     | 4     | 285.0         | 1.15243084405 | 3              | 33811     | 5     | 320.0         | 1.43288661886 |
| 3              | 34003     | 4     | 318.8         | 1.00132869935 | 3              | 34003     | 5     | 400.0         | 1.00215808799 |
| 3              | 35750     | 4     | 408.25        | 1.06601875344 | 3              | 35750     | 5     | 227.75        | 1.01131875324 |
| 3              | 37784     | 4     | 370.0         | 1.05456905876 | 3              | 37784     | 5     | 475.333333333 | 1.00599806491 |
| 3              | 38209     | 4     | 377.8         | 1.02057664911 | 3              | 38209     | 5     | 227.25        | 1.09300750888 |
| 3              | 39386     | 4     | 244.5         | 1.12511613116 | 3              | 39386     | 5     | 521.0         | 1.14820026273 |
| 3              | 39524     | 4     | 342.8         | 1.26673210459 | 3              | 39524     | 5     | 251.25        | 1.56878665125 |
| 3              | 40117     | 4     | 257.8         | 1.44363426402 | 3              | 40117     | 5     | 466.5         | 1.33539351388 |
| 3              | 40669     | 4     | 319.4         | 1.06822480346 | 3              | 40669     | 5     | 375.75        | 1.01746298966 |
| 3              | 41914     | 4     | 459.4         | 1.06649266826 | 3              | 41914     | 5     | 352.666666667 | 1.4754867874  |
| 3              | 42463     | 4     | 318.6         | 1.14965800264 | 3              | 42463     | 5     | 345.5         | 1.19666483135 |
| 3              | 45760     | 4     | 394.6         | 1.08091132171 | 3              | 45760     | 5     | 233.0         | 1.31257050736 |
| 3              | 47246     | 4     | 261.5         | 1.23866144136 | 3              | 47246     | 5     | 172.666666667 | 1.06605141349 |
| 3              | 47473     | 4     | 363.8         | 1.0424109028  | 3              | 47473     | 5     | 335.0         | 1.05164762335 |
| 3              | 47486     | 4     | 350.0         | 1.11565849504 | 3              | 47486     | 5     | 367.0         | 1.1641480109  |
| 3              | 47558     | 4     | 308.8         | 1.17479396827 | 3              | 47558     | 5     | 414.5         | 1.00995782726 |
| 3              | 48194     | 4     | 321.0         | 1.12345219837 | 3              | 48194     | 5     | 325.5         | 1.17602814518 |
| 3              | 48256     | 4     | 134.0         | 1.32177009583 | 3              | 48256     | 5     | 285.5         | 1.17374243996 |
| 3              | 50200     | 4     | 382.8         | 1.08594161023 | 3              | 50200     | 5     | 310.25        | 1.3053613999  |
| 3              | 50203     | 4     | 257.75        | 1.14714227182 | 3              | 50203     | 5     | 304.75        | 1.4074839843  |
| 3              | 52177     | 4     | 330.75        | 1.05271406146 | 3              | 52177     | 5     | 456.0         | 1.06075085052 |
| 3              | 52255     | 4     | 335.6         | 1.00534162573 | 3              | 52255     | 5     | 340.75        | 1.12652427984 |
| 3              | 54238     | 4     | 231.0         | 1.11467168116 | 3              | 54238     | 5     | 372.0         | 1.07415488896 |
| 3              | 54734     | 4     | 306.8         | 1.04644515368 | 3              | 54734     | 5     | 397.5         | 1.00097864906 |
| 3              | 55298     | 4     | 282.8         | 1.2381146733  | 3              | 55298     | 5     | 330.25        | 1.31324949465 |
| 3              | 55507     | 4     | 268.0         | 1.18056481927 | 3              | 55507     | 5     | 391.25        | 1.03258865024 |
| 3              | 55540     | 4     | 228.8         | 1.05442463943 | 3              | 55540     | 5     | 275.333333333 | 1.08194859977 |
| 3              | 55616     | 4     | 351.6         | 1.08418605338 | 3              | 55616     | 5     | 357.25        | 1.07151760602 |
| 3              | 57511     | 4     | 326.4         | 1.03335604942 | 3              | 57511     | 5     | 369.75        | 1.01980121903 |
| 3              | 57776     | 4     | 361.2         | 1.03440685473 | 3              | 57776     | 5     | 378.75        | 1.09781948565 |
| 3              | 58789     | 4     | 318.4         | 1.19071729247 | 3              | 58789     | 5     | 373.0         | 1.1573678205  |
| 3              | 59554     | 4     | 320.0         | 1.54136645444 | 3              | 59554     | 5     | 390.25        | 1.05202297464 |
| 3              | 61957     | 4     | 351.6         | 1.09249748578 | 3              | 61957     | 5     | 252.25        | 1.08998105968 |
| 3              | 62356     | 4     | 165.666666667 | 1.26248366361 | 3              | 62356     | 5     | 363.5         | 1.0597448548  |
| 3              | 62858     | 4     | 409.2         | 1.02183330642 | 3              | 62858     | 5     | 450.5         | 1.20702578187 |
| 3              | 63073     | 4     | 340.4         | 1.25442309216 | 3              | 63073     | 5     | 295.0         | 1.25042327412 |
| 3              | 63422     | 4     | 430.8         | 1.02404842538 | 3              | 63422     | 5     | 334.25        | 1.00728257057 |
| 3              | 63859     | 4     | 251.8         | 1.02661571691 | 3              | 63859     | 5     | 344.25        | 1.2332454791  |
| 3              | 64304     | 4     | 229.25        | 1.13769189688 | 3              | 64304     | 5     | 308.333333333 | 1.11850677878 |
| 3              | 64558     | 4     | 241.6         | 1.7158780968  | 3              | 64558     | 5     | 375.0         | 1.02852933482 |
| 3              | 64768     | 4     | 285.2         | 1.01169509034 | 3              | 64768     | 5     | 269.75        | 1.20413040833 |
| 3              | 66121     | 4     | 292.75        | 1.22201265802 | 3              | 66121     | 5     | 451.0         | 1.13139559013 |
| 3              | 66583     | 4     | 126.5         | 1.21393860432 | 3              | 66583     | 5     | 312.666666667 | 1.08407235858 |
| 3              | 66901     | 4     | 332.4         | 1.0953236067  | 3              | 66901     | 5     | 289.75        | 1.10210566543 |
| 3              | 66988     | 4     | 367.75        | 1.11056708913 | 3              | 66988     | 5     | 342.75        | 1.02201727818 |
| 3              | 67042     | 4     | 386.0         | 1.13064872234 | 3              | 67042     | 5     | 369.333333333 | 1.29798047756 |
| 3              | 67117     | 4     | 269.6         | 1.05742941535 | 3              | 67117     | 5     | 109.25        | 1.04402343675 |
| 3              | 67627     | 4     | 241.6         | 1.17105263036 | 3              | 67627     | 5     | 271.75        | 1.15678315661 |
| 3              | 67820     | 4     | 343.2         | 1.00649688917 | 3              | 67820     | 5     | 387.0         | 1.36603088136 |
| 3              | 67822     | 4     | 330.0         | 1.21494935218 | 3              | 67822     | 5     | 170.75        | 1.61888870321 |
| 3              | 68305     | 4     | 288.8         | 1.06014334334 | 3              | 68305     | 5     | 380.0         | 1.13704311089 |
| 3              | 68348     | 4     | 148.8         | 1.14390920179 | 3              | 68348     | 5     | 424.25        | 1.09074503676 |
| 3              | 68758     | 4     | 354.5         | 1.03807286233 | 3              | 68758     | 5     | 420.0         | 1.04726996348 |
| 3              | 69580     | 4     | 473.75        | 1.06228525128 | 3              | 69580     | 5     | 332.25        | 1.00377426028 |
| 3              | 69697     | 4     | 341.2         | 1.08028389456 | 3              | 69697     | 5     | 177.0         | 1.16515750326 |
| 3              | 69985     | 4     | 343.6         | 1.1899685906  | 3              | 69985     | 5     | 390.333333333 | 1.18632428072 |
| 3              | 70496     | 4     | 353.2         | 1.07805741226 | 3              | 70496     | 5     | 343.0         | 1.11782775176 |
| 3              | 70843     | 4     | 197.6         | 1.13279300679 | 3              | 70843     | 5     | 356.75        | 1.17148626492 |
| 3              | 71006     | 4     | 344.0         | 1.3042038124  | 3              | 71006     | 5     | 355.75        | 1.2365390226  |
| 3              | 72454     | 4     | 352.5         | 1.06082222619 | 3              | 72454     | 5     | 317.5         | 1.06048542781 |
| 3              | 72838     | 4     | 386.75        | 1.06372670002 | 3              | 72838     | 5     | 388.5         | 1.09885191883 |
| 3              | 73042     | 4     | 358.25        | 1.00563249177 | 3              | 73042     | 5     | 283.5         | 1.09741377603 |
| 3              | 73567     | 4     | 158.6         | 1.30249160099 | 3              | 73567     | 5     | 380.0         | 1.0286410905  |
| 3              | 73598     | 4     | 330.4         | 1.1080408854  | 3              | 73598     | 5     | 315.333333333 | 1.05808673224 |
| 3              | 73772     | 4     | 272.6         | 1.04217660482 | 3              | 73772     | 5     | 217.25        | 1.17149762221 |
| 3              | 74236     | 4     | 192.6         | 1.16390455527 | 3              | 74236     | 5     | 296.5         | 1.25674359476 |
| 3              | 74936     | 4     | 325.75        | 1.1422368686  | 3              | 74936     | 5     | 346.75        | 1.07491113234 |
| 3              | 75001     | 4     | 335.8         | 1.07291922294 | 3              | 75001     | 5     | 340.0         | 1.1139075728  |
| 3              | 75301     | 4     | 343.5         | 1.29816926929 | 3              | 75301     | 5     | 377.25        | 1.04805241335 |
| 3              | 75385     | 4     | 417.8         | 1.03251051357 | 3              | 75385     | 5     | 236.5         | 1.41818921417 |
| 3              | 75904     | 4     | 366.0         | 1.10988839529 | 3              | 75904     | 5     | 477.25        | 1.06078243178 |
| 3              | 76448     | 4     | 304.2         | 1.29676272525 | 3              | 76448     | 5     | 316.75        | 1.09500939341 |
| 3              | 76688     | 4     | 409.25        | 1.00628730836 | 3              | 76688     | 5     | 189.25        | 1.07146478617 |
| 3              | 76765     | 4     | 235.0         | 1.28792490692 | 3              | 76765     | 5     | 317.25        | 1.10558306793 |
| 3              | 77383     | 4     | 226.25        | 1.02094903154 | 3              | 77383     | 5     | 506.5         | 1.27739921972 |
| 3              | 78464     | 4     | 115.2         | 1.01546547299 | 3              | 78464     | 5     | 430.0         | 1.01848960449 |
| 3              | 80368     | 4     | 311.0         | 1.20837450301 | 3              | 80368     | 5     | 151.25        | 1.16043103487 |
| 3              | 81379     | 4     | 339.0         | 1.0770799817  | 3              | 81379     | 5     | 210.666666667 | 1.24694888805 |
| 3              | 81466     | 4     | 283.8         | 1.10335757274 | 3              | 81466     | 5     | 364.25        | 1.27579229975 |
| 3              | 81716     | 4     | 361.2         | 1.00356264492 | 3              | 81716     | 5     | 288.75        | 1.24320281702 |
| 3              | 82636     | 4     | 239.0         | 1.41570755001 | 3              | 82636     | 5     | 400.0         | 1.05336563769 |
| 3              | 83708     | 4     | 349.25        | 1.1071706401  | 3              | 83708     | 5     | 239.0         | 1.13317819966 |
| 3              | 86684     | 4     | 370.2         | 1.10528594443 | 3              | 86684     | 5     | 293.25        | 1.13305486906 |
| 3              | 86761     | 4     | 461.8         | 1.05685809081 | 3              | 86761     | 5     | 375.0         | 1.4052802014  |
| 3              | 86920     | 4     | 385.0         | 1.0674913886  | 3              | 86920     | 5     | 348.25        | 1.06692469    |
| 3              | 88502     | 4     | 219.0         | 1.22902040787 | 3              | 88502     | 5     | 376.75        | 1.00856208831 |
| 3              | 88898     | 4     | 256.2         | 1.30551237665 | 3              | 88898     | 5     | 243.0         | 1.09115855557 |
| 3              | 88940     | 4     | 363.8         | 1.11566837473 | 3              | 88940     | 5     | 327.5         | 1.26436673274 |
| 3              | 89186     | 4     | 265.2         | 1.11149977619 | 3              | 89186     | 5     | 297.75        | 1.16115331391 |
| 3              | 89224     | 4     | 292.2         | 1.08836671472 | 3              | 89224     | 5     | 308.5         | 1.2569923998  |
| 3              | 89618     | 4     | 352.2         | 1.02439850664 | 3              | 89618     | 5     | 401.0         | 1.14523588251 |
| 3              | 89714     | 4     | 281.6         | 1.13304791922 | 3              | 89714     | 5     | 378.5         | 1.13936113184 |
| 3              | 90448     | 4     | 302.8         | 1.25426352429 | 3              | 90448     | 5     | 238.0         | 1.26857361068 |
| 3              | 90763     | 4     | 238.2         | 1.01662671695 | 3              | 90763     | 5     | 261.25        | 1.29513202846 |
| 3              | 91375     | 4     | 382.2         | 1.04367141088 | 3              | 91375     | 5     | 381.666666667 | 1.0857735917  |
| 3              | 91507     | 4     | 216.6         | 1.00702247137 | 3              | 91507     | 5     | 276.5         | 1.03649925697 |
| 3              | 91546     | 4     | 159.0         | 1.15481186494 | 3              | 91546     | 5     | 198.666666667 | 1.5935190136  |
| 3              | 92479     | 4     | 344.8         | 1.06457756026 | 3              | 92479     | 5     | 439.0         | 1.06264826926 |
| 3              | 93325     | 4     | 378.0         | 1.35607753396 | 3              | 93325     | 5     | 298.0         | 1.56556841411 |
| 3              | 93448     | 4     | 277.0         | 1.72096302607 | 3              | 93448     | 5     | 466.333333333 | 1.02329447986 |
| 3              | 93793     | 4     | 286.4         | 1.36702746617 | 3              | 93793     | 5     | 286.333333333 | 1.10147559108 |
| 3              | 93950     | 4     | 249.6         | 1.2185468968  | 3              | 93950     | 5     | 371.25        | 1.04571095207 |
| 3              | 96745     | 4     | 361.0         | 1.0028791205  | 3              | 96745     | 5     | 320.0         | 1.16599776211 |
| 3              | 97196     | 4     | 378.5         | 1.10399581915 | 3              | 97196     | 5     | 385.75        | 1.01218532128 |
| 3              | 97351     | 4     | 280.0         | 1.17413396221 | 3              | 97351     | 5     | 232.5         | 1.35511631678 |
| 3              | 97754     | 4     | 343.2         | 1.02142189187 | 3              | 97754     | 5     | 385.75        | 1.04577866034 |
| 3              | 97969     | 4     | 320.0         | 1.04386226941 | 3              | 97969     | 5     | 307.0         | 1.01010817142 |
| 3              | 98128     | 4     | 307.5         | 1.13066799611 | 3              | 98128     | 5     | 134.25        | 1.56516038411 |
| 3              | 98689     | 4     | 367.6         | 1.10031376272 | 3              | 98689     | 5     | 377.25        | 1.00329711137 |
| 3              | 98914     | 4     | 436.75        | 1.04146527793 | 3              | 98914     | 5     | 355.333333333 | 1.16872189118 |
| 3              | 99158     | 4     | 249.8         | 1.19203851444 | 3              | 99158     | 5     | 268.75        | 1.26777058535 |
| 3              | 99331     | 4     | 374.6         | 1.03899088786 | 3              | 99331     | 5     | 310.75        | 1.28182670922 |
| 3              | 100789    | 4     | 300.8         | 1.11214116105 | 3              | 100789    | 5     | 199.5         | 1.12197501696 |
| 3              | 100999    | 4     | 285.4         | 1.15576903975 | 3              | 100999    | 5     | 304.75        | 1.06887462902 |
| 3              | 101434    | 4     | 329.25        | 1.05125753188 | 3              | 101434    | 5     | 223.0         | 1.51423940147 |
| 3              | 101755    | 4     | 234.8         | 1.14831028822 | 3              | 101755    | 5     | 292.25        | 1.46060464234 |
| 4              | 1180      | 4     | 306.8         | 1.13740038555 | 4              | 1180      | 5     | 199.5         | 1.466091866   |
| 4              | 1201      | 4     | 316.75        | 1.13557904397 | 4              | 1201      | 5     | 376.25        | 1.01573540536 |
| 4              | 1822      | 4     | 301.8         | 1.04917064482 | 4              | 1822      | 5     | 355.0         | 1.18270729053 |
| 4              | 3398      | 4     | 266.6         | 1.03321688882 | 4              | 3398      | 5     | 97.0          | 1.13555035842 |
| 4              | 3826      | 4     | 333.0         | 1.05879174481 | 4              | 3826      | 5     | 216.0         | 1.08765099283 |
| 4              | 4678      | 4     | 303.6         | 1.13382743845 | 4              | 4678      | 5     | 198.5         | 1.46600073286 |
| 4              | 4714      | 4     | 208.8         | 1.28400016934 | 4              | 4714      | 5     | 289.75        | 1.10972749933 |
| 4              | 5320      | 4     | 358.8         | 1.00302585366 | 4              | 5320      | 5     | 238.25        | 1.30509450891 |
| 4              | 5362      | 4     | 269.75        | 1.27045880973 | 4              | 5362      | 5     | 287.25        | 1.15855738188 |
| 4              | 5852      | 4     | 332.5         | 1.0831341401  | 4              | 5852      | 5     | 333.75        | 1.20313306218 |
| 4              | 6482      | 4     | 260.8         | 1.45557722908 | 4              | 6482      | 5     | 142.5         | 1.01759225535 |
| 4              | 7381      | 4     | 205.5         | 1.25501226899 | 4              | 7381      | 5     | 341.666666667 | 1.13827823265 |
| 4              | 8270      | 4     | 329.0         | 1.19162117006 | 4              | 8270      | 5     | 339.25        | 1.27119220786 |
| 4              | 8690      | 4     | 245.8         | 1.41968275182 | 4              | 8690      | 5     | 260.25        | 1.32216474142 |
| 4              | 9560      | 4     | 341.75        | 1.2385718199  | 4              | 9560      | 5     | 303.75        | 1.03676483026 |
| 4              | 9598      | 4     | 151.75        | 1.39820881512 | 4              | 9598      | 5     | 409.5         | 1.03016136647 |
| 4              | 11692     | 4     | 254.6         | 1.29597704089 | 4              | 11692     | 5     | 366.25        | 1.08159719533 |
| 4              | 12170     | 4     | 324.0         | 1.13707937259 | 4              | 12170     | 5     | 381.333333333 | 1.167863246   |
| 4              | 12484     | 4     | 114.8         | 1.0930303037  | 4              | 12484     | 5     | 364.5         | 1.08315059628 |
| 4              | 12556     | 4     | 335.0         | 1.02186826311 | 4              | 12556     | 5     | 379.25        | 1.07156256835 |
| 4              | 13052     | 4     | 455.5         | 1.0362557128  | 4              | 13052     | 5     | 268.333333333 | 1.06889844388 |
| 4              | 13058     | 4     | 429.2         | 1.01254278587 | 4              | 13058     | 5     | 272.5         | 1.17089909273 |
| 4              | 13546     | 4     | 246.0         | 1.17822148764 | 4              | 13546     | 5     | 434.666666667 | 1.06272739406 |
| 4              | 14665     | 4     | 336.75        | 1.24824876818 | 4              | 14665     | 5     | 349.0         | 1.03564123639 |
| 4              | 14929     | 4     | 330.0         | 1.03034759262 | 4              | 14929     | 5     | 366.75        | 1.20294825946 |
| 4              | 15290     | 4     | 259.6         | 1.27434763587 | 4              | 15290     | 5     | 339.0         | 1.01594907459 |
| 4              | 15614     | 4     | 290.4         | 1.2787649304  | 4              | 15614     | 5     | 261.0         | 1.70232835704 |
| 4              | 16159     | 4     | 249.6         | 1.00133249564 | 4              | 16159     | 5     | 348.0         | 1.00474772458 |
| 4              | 16178     | 4     | 317.5         | 1.18201749324 | 4              | 16178     | 5     | 271.25        | 1.69011351093 |
| 4              | 17588     | 4     | 272.25        | 1.2296855617  | 4              | 17588     | 5     | 426.5         | 1.31473781355 |
| 4              | 18710     | 4     | 272.8         | 1.17414947506 | 4              | 18710     | 5     | 360.25        | 1.13514819877 |
| 4              | 18886     | 4     | 331.8         | 1.02799796343 | 4              | 18886     | 5     | 339.75        | 1.00773318706 |
| 4              | 19507     | 4     | 280.0         | 1.24046362301 | 4              | 19507     | 5     | 329.75        | 1.0299459296  |
| 4              | 22033     | 4     | 282.4         | 1.1529986477  | 4              | 22033     | 5     | 375.25        | 1.14783134625 |
| 4              | 23426     | 4     | 357.5         | 1.02467383937 | 4              | 23426     | 5     | 200.25        | 1.3484278863  |
| 4              | 23894     | 4     | 382.25        | 1.00612204006 | 4              | 23894     | 5     | 310.75        | 1.27212502266 |
| 4              | 24541     | 4     | 308.2         | 1.20426087887 | 4              | 24541     | 5     | 379.0         | 1.00761391094 |
| 4              | 25069     | 4     | 249.6         | 1.11645075502 | 4              | 25069     | 5     | 342.666666667 | 1.02307672397 |
| 4              | 26308     | 4     | 125.2         | 1.11249681093 | 4              | 26308     | 5     | 332.25        | 1.19796467704 |
| 4              | 26422     | 4     | 363.5         | 1.12102992088 | 4              | 26422     | 5     | 277.75        | 1.19880771336 |
| 4              | 26810     | 4     | 415.8         | 1.04153182337 | 4              | 26810     | 5     | 356.25        | 1.09603491792 |
| 4              | 27757     | 4     | 336.0         | 1.16763555088 | 4              | 27757     | 5     | 380.5         | 1.03071827888 |
| 4              | 28099     | 4     | 261.8         | 1.02551345275 | 4              | 28099     | 5     | 82.0          | 1.45750840667 |
| 4              | 28501     | 4     | 415.75        | 1.085074265   | 4              | 28501     | 5     | 354.0         | 1.04041124194 |
| 4              | 29188     | 4     | 322.0         | 1.24412124031 | 4              | 29188     | 5     | 319.666666667 | 1.17000356826 |
| 4              | 29248     | 4     | 350.0         | 1.02217055967 | 4              | 29248     | 5     | 295.75        | 1.1852544032  |
| 4              | 29323     | 4     | 316.0         | 1.09529563518 | 4              | 29323     | 5     | 333.666666667 | 1.40260487374 |
| 4              | 30319     | 4     | 458.0         | 1.07369203761 | 4              | 30319     | 5     | 344.666666667 | 1.55127323125 |
| 4              | 30496     | 4     | 300.2         | 1.1955803488  | 4              | 30496     | 5     | 330.75        | 1.24980869275 |
| 4              | 30556     | 4     | 328.25        | 1.20125628688 | 4              | 30556     | 5     | 388.75        | 1.0536776832  |
| 4              | 30733     | 4     | 284.8         | 1.06357243956 | 4              | 30733     | 5     | 197.0         | 1.10343934893 |
| 4              | 31622     | 4     | 327.0         | 1.36544256894 | 4              | 31622     | 5     | 278.75        | 1.18083548046 |
| 4              | 32884     | 4     | 236.6         | 1.18821338147 | 4              | 32884     | 5     | 307.25        | 1.23809723639 |
| 4              | 33440     | 4     | 321.2         | 1.22705575467 | 4              | 33440     | 5     | 258.5         | 1.44115508165 |
| 4              | 33794     | 4     | 410.5         | 1.05166345613 | 4              | 33794     | 5     | 415.25        | 1.07882940321 |
| 4              | 34177     | 4     | 317.0         | 1.11957831441 | 4              | 34177     | 5     | 272.75        | 1.14913130217 |
| 4              | 34970     | 4     | 347.75        | 1.02610238867 | 4              | 34970     | 5     | 411.0         | 1.04971410612 |
| 4              | 35618     | 4     | 363.4         | 1.01201793545 | 4              | 35618     | 5     | 256.0         | 1.60450694781 |
| 4              | 37792     | 4     | 315.5         | 1.16468585631 | 4              | 37792     | 5     | 326.666666667 | 1.31399057087 |
| 4              | 38008     | 4     | 106.25        | 1.06258156618 | 4              | 38008     | 5     | 289.5         | 1.37817774009 |
| 4              | 38122     | 4     | 306.6         | 1.12959584887 | 4              | 38122     | 5     | 340.0         | 1.23366839802 |
| 4              | 38492     | 4     | 317.333333333 | 1.19808559381 | 4              | 38492     | 5     | 157.5         | 1.21153438691 |
| 4              | 39616     | 4     | 292.4         | 1.31150622264 | 4              | 39616     | 5     | 399.25        | 1.16367585656 |
| 4              | 40657     | 4     | 346.0         | 1.15194350473 | 4              | 40657     | 5     | 368.666666667 | 1.02899943217 |
| 4              | 41125     | 4     | 309.0         | 1.22988630039 | 4              | 41125     | 5     | 285.75        | 1.06789377378 |
| 4              | 43186     | 4     | 290.8         | 1.13566356663 | 4              | 43186     | 5     | 368.0         | 1.04332492457 |
| 4              | 43228     | 4     | 284.0         | 1.29718520133 | 4              | 43228     | 5     | 312.25        | 1.19033211531 |
| 4              | 43298     | 4     | 307.2         | 1.13466168889 | 4              | 43298     | 5     | 329.25        | 1.14623404053 |
| 4              | 44134     | 4     | 435.0         | 1.00775694096 | 4              | 44134     | 5     | 305.0         | 1.52809163694 |
| 4              | 44830     | 4     | 223.0         | 1.04892963219 | 4              | 44830     | 5     | 357.0         | 1.05607565615 |
| 4              | 44860     | 4     | 182.25        | 1.26168760106 | 4              | 44860     | 5     | 385.5         | 1.0806727053  |
| 4              | 44884     | 4     | 408.6         | 1.07682357691 | 4              | 44884     | 5     | 410.5         | 1.00580696926 |
| 4              | 45866     | 4     | 383.6         | 1.1146450187  | 4              | 45866     | 5     | 392.333333333 | 1.15870906706 |
| 4              | 46246     | 4     | 172.2         | 1.01449489957 | 4              | 46246     | 5     | 239.25        | 1.22979879058 |
| 4              | 46303     | 4     | 331.2         | 1.04681392979 | 4              | 46303     | 5     | 57.75         | 1.48139683547 |
| 4              | 46309     | 4     | 344.8         | 1.06180658978 | 4              | 46309     | 5     | 446.5         | 1.06277152133 |
| 4              | 46372     | 4     | 318.2         | 1.17254390604 | 4              | 46372     | 5     | 374.0         | 1.02597407338 |
| 4              | 47053     | 4     | 443.4         | 1.00316821976 | 4              | 47053     | 5     | 357.333333333 | 1.30702382867 |
| 4              | 47164     | 4     | 333.0         | 1.04528663805 | 4              | 47164     | 5     | 314.0         | 1.03095227376 |
| 4              | 47893     | 4     | 223.2         | 1.02803496171 | 4              | 47893     | 5     | 242.0         | 1.55693025805 |
| 4              | 48016     | 4     | 310.75        | 1.09438696771 | 4              | 48016     | 5     | 326.0         | 1.00971046568 |
| 4              | 48070     | 4     | 406.4         | 1.01820527195 | 4              | 48070     | 5     | 141.0         | 1.00326412599 |
| 4              | 48226     | 4     | 315.6         | 1.0174941728  | 4              | 48226     | 5     | 369.0         | 1.07261170004 |
| 4              | 53317     | 4     | 356.5         | 1.08236251876 | 4              | 53317     | 5     | 325.25        | 1.27773782421 |
| 4              | 54361     | 4     | 305.6         | 1.13053938611 | 4              | 54361     | 5     | 335.75        | 1.07731995245 |
| 4              | 54518     | 4     | 375.0         | 1.13611110568 | 4              | 54518     | 5     | 346.25        | 1.02112924315 |
| 4              | 54848     | 4     | 289.8         | 1.34358489602 | 4              | 54848     | 5     | 367.75        | 1.02230443807 |
| 4              | 54868     | 4     | 361.25        | 1.13624451234 | 4              | 54868     | 5     | 410.0         | 1.01912117604 |
| 4              | 56587     | 4     | 309.0         | 1.34613633493 | 4              | 56587     | 5     | 260.666666667 | 1.56117526308 |
| 4              | 57194     | 4     | 269.25        | 1.15852585245 | 4              | 57194     | 5     | 350.0         | 1.06216567369 |
| 4              | 57736     | 4     | 339.75        | 1.07304146483 | 4              | 57736     | 5     | 212.0         | 1.54467028498 |
| 4              | 58216     | 4     | 393.0         | 1.17215004706 | 4              | 58216     | 5     | 297.0         | 1.06723915868 |
| 4              | 58924     | 4     | 389.2         | 1.02789278288 | 4              | 58924     | 5     | 294.0         | 1.47130501859 |
| 4              | 59002     | 4     | 290.4         | 1.00971269093 | 4              | 59002     | 5     | 336.75        | 1.15234151774 |
| 4              | 59263     | 4     | 374.4         | 1.10634746071 | 4              | 59263     | 5     | 187.75        | 1.37810777148 |
| 4              | 60166     | 4     | 404.4         | 1.11022158072 | 4              | 60166     | 5     | 306.75        | 1.05464839407 |
| 4              | 60974     | 4     | 358.4         | 1.06831525152 | 4              | 60974     | 5     | 74.25         | 1.29378829489 |
| 4              | 61022     | 4     | 313.2         | 1.25507237178 | 4              | 61022     | 5     | 535.0         | 1.17895186695 |
| 4              | 61358     | 4     | 357.8         | 1.05153777479 | 4              | 61358     | 5     | 320.0         | 1.05894011477 |
| 4              | 61382     | 4     | 343.4         | 1.00090373665 | 4              | 61382     | 5     | 397.25        | 1.01593694188 |
| 4              | 61861     | 4     | 291.666666667 | 1.11162583633 | 4              | 61861     | 5     | 143.75        | 1.54181146989 |
| 4              | 61946     | 4     | 313.0         | 1.11901614089 | 4              | 61946     | 5     | 319.25        | 1.32556991983 |
| 4              | 63262     | 4     | 212.0         | 1.63406920068 | 4              | 63262     | 5     | 216.75        | 1.33020003298 |
| 4              | 66442     | 4     | 224.8         | 1.04339082791 | 4              | 66442     | 5     | 228.75        | 1.54021864774 |
| 4              | 66637     | 4     | 390.4         | 1.00014479424 | 4              | 66637     | 5     | 215.0         | 1.03891471711 |
| 4              | 67396     | 4     | 360.4         | 1.10245261728 | 4              | 67396     | 5     | 377.75        | 1.00444898506 |
| 4              | 67604     | 4     | 365.8         | 1.05702656107 | 4              | 67604     | 5     | 280.5         | 1.17616625819 |
| 4              | 67802     | 4     | 364.5         | 1.07663376995 | 4              | 67802     | 5     | 185.0         | 1.1981724579  |
| 4              | 68698     | 4     | 400.8         | 1.18726616972 | 4              | 68698     | 5     | 390.25        | 1.00276663094 |
| 4              | 72346     | 4     | 296.8         | 1.16932048017 | 4              | 72346     | 5     | 417.25        | 1.00677407102 |
| 4              | 72697     | 4     | 471.5         | 1.13134564263 | 4              | 72697     | 5     | 276.5         | 1.47720160178 |
| 4              | 73255     | 4     | 368.2         | 1.03463254475 | 4              | 73255     | 5     | 257.75        | 1.08148372061 |
| 4              | 73483     | 4     | 333.5         | 1.29431654778 | 4              | 73483     | 5     | 308.25        | 1.43342726359 |
| 4              | 73873     | 4     | 230.4         | 1.22257851696 | 4              | 73873     | 5     | 269.25        | 1.49396096585 |
| 4              | 78973     | 4     | 334.0         | 1.17834310628 | 4              | 78973     | 5     | 322.333333333 | 1.1516734881  |
| 4              | 79372     | 4     | 293.2         | 1.29300957054 | 4              | 79372     | 5     | 214.0         | 1.18381496958 |
| 4              | 79696     | 4     | 328.0         | 1.22000371192 | 4              | 79696     | 5     | 370.25        | 1.11720044737 |
| 4              | 81607     | 4     | 347.75        | 1.0639267218  | 4              | 81607     | 5     | 374.5         | 1.10438878732 |
| 4              | 81973     | 4     | 434.4         | 1.05232369417 | 4              | 81973     | 5     | 293.25        | 1.29212428956 |
| 4              | 82777     | 4     | 362.6         | 1.03559677351 | 4              | 82777     | 5     | 365.0         | 1.15717673007 |
| 4              | 84937     | 4     | 363.0         | 1.11732528309 | 4              | 84937     | 5     | 376.666666667 | 1.30850576181 |
| 4              | 85237     | 4     | 332.8         | 1.04301761702 | 4              | 85237     | 5     | 386.25        | 1.04033732481 |
